Step	Loss	Loss per Cell	 Change 
1964	680340480.000000	9824.552734	8.156250
1965	679775872.000000	9816.399414	8.153320
1966	679215872.000000	9808.313477	8.085938
1967	678653952.000000	9800.198242	8.115234
1968	678094016.000000	9792.112305	8.085938
1969	677535232.000000	9784.043945	8.068359
1970	676975936.000000	9775.966797	8.077148
1971	676419072.000000	9767.925781	8.041016
1972	675861312.000000	9759.871094	8.054688
1973	675305152.000000	9751.839844	8.031250
1974	674749888.000000	9743.821289	8.018555
1975	674193792.000000	9735.791016	8.030273
1976	673639808.000000	9727.791016	8.000000
1977	673086656.000000	9719.803711	7.987305
1978	672534848.000000	9711.834961	7.968750
1979	671982400.000000	9703.857422	7.977539
1980	671432768.000000	9695.919922	7.937500
1981	670883392.000000	9687.986328	7.933594
1982	670333696.000000	9680.048828	7.937500
1983	669784640.000000	9672.120117	7.928711
1984	669235648.000000	9664.192383	7.927734
1985	668688704.000000	9656.293945	7.898438
1986	668142720.000000	9648.409180	7.884766
1987	667597824.000000	9640.541016	7.868164
1988	667054080.000000	9632.689453	7.851562
1989	666510336.000000	9624.836914	7.852539
1990	665966016.000000	9616.976562	7.860352
1991	665426368.000000	9609.183594	7.792969
1992	664883968.000000	9601.351562	7.832031
1993	664342080.000000	9593.526367	7.825195
1994	663801536.000000	9585.719727	7.806641
1995	663261696.000000	9577.924805	7.794922
1996	662724160.000000	9570.162109	7.762695
1997	662185984.000000	9562.390625	7.771484
1998	661650624.000000	9554.659180	7.731445
1999	661113856.000000	9546.908203	7.750977
2000	660579264.000000	9539.188477	7.719727
2001	660045312.000000	9531.477539	7.710938
2002	659512640.000000	9523.786133	7.691406
2003	658978304.000000	9516.069336	7.716797
2004	658444160.000000	9508.356445	7.712891
2005	657913856.000000	9500.698242	7.658203
2006	657382208.000000	9493.020508	7.677734
2007	656852608.000000	9485.373047	7.647461
2008	656325120.000000	9477.755859	7.617188
2009	655795712.000000	9470.111328	7.644531
2010	655268544.000000	9462.498047	7.613281
2011	654742400.000000	9454.900391	7.597656
2012	654217536.000000	9447.321289	7.579102
2013	653689984.000000	9439.703125	7.618164
2014	653164608.000000	9432.116211	7.586914
2015	652640832.000000	9424.552734	7.563477
2016	652116992.000000	9416.988281	7.564453
2017	651595584.000000	9409.458008	7.530273
2018	651074560.000000	9401.934570	7.523438
2019	650553280.000000	9394.407227	7.527344
2020	650034048.000000	9386.909180	7.498047
2021	649515392.000000	9379.418945	7.490234
2022	648998336.000000	9371.952148	7.466797
2023	648478336.000000	9364.443359	7.508789
2024	647959616.000000	9356.953125	7.490234
2025	647442752.000000	9349.489258	7.463867
2026	646927168.000000	9342.043945	7.445312
2027	646412480.000000	9334.611328	7.432617
2028	645898816.000000	9327.193359	7.417969
2029	645384192.000000	9319.761719	7.431641
2030	644872320.000000	9312.370117	7.391602
2031	644360576.000000	9304.980469	7.389648
2032	643848960.000000	9297.591797	7.388672
2033	643336896.000000	9290.197266	7.394531
2034	642826432.000000	9282.826172	7.371094
2035	642316608.000000	9275.463867	7.362305
2036	641807808.000000	9268.116211	7.347656
2037	641300800.000000	9260.794922	7.321289
2038	640793984.000000	9253.476562	7.318359
2039	640286464.000000	9246.147461	7.329102
2040	639781376.000000	9238.853516	7.293945
2041	639276480.000000	9231.562500	7.291016
2042	638771456.000000	9224.269531	7.292969
2043	638266496.000000	9216.977539	7.291992
2044	637762944.000000	9209.706055	7.271484
2045	637259456.000000	9202.435547	7.270508
2046	636758144.000000	9195.196289	7.239258
2047	636256960.000000	9187.958984	7.237305
2048	635756544.000000	9180.732422	7.226562
2049	635256064.000000	9173.504883	7.227539
2050	634757312.000000	9166.302734	7.202148
2051	634260352.000000	9159.126953	7.175781
2052	633761280.000000	9151.919922	7.207031
2053	633264128.000000	9144.740234	7.179688
2054	632766720.000000	9137.557617	7.182617
2055	632269824.000000	9130.381836	7.175781
2056	631774400.000000	9123.227539	7.154297
2057	631280576.000000	9116.096680	7.130859
2058	630786560.000000	9108.962891	7.133789
2059	630292864.000000	9101.833008	7.129883
2060	629801216.000000	9094.733398	7.099609
2061	629309760.000000	9087.636719	7.096680
2062	628817600.000000	9080.529297	7.107422
2063	628326144.000000	9073.432617	7.096680
2064	627835584.000000	9066.348633	7.083984
2065	627345920.000000	9059.277344	7.071289
2066	626857088.000000	9052.218750	7.058594
2067	626369984.000000	9045.184570	7.034180
2068	625881856.000000	9038.135742	7.048828
2069	625395520.000000	9031.112305	7.023438
2070	624909888.000000	9024.099609	7.012695
2071	624424320.000000	9017.087891	7.011719
2072	623939776.000000	9010.090820	6.997070
2073	623455104.000000	9003.091797	6.999023
2074	622971136.000000	8996.102539	6.989258
2075	622486912.000000	8989.110352	6.992188
2076	622005056.000000	8982.152344	6.958008
2077	621523968.000000	8975.205078	6.947266
2078	621042304.000000	8968.249023	6.956055
2079	620562240.000000	8961.317383	6.931641
2080	620082432.000000	8954.388672	6.928711
2081	619604032.000000	8947.479492	6.909180
2082	619124544.000000	8940.555664	6.923828
2083	618646464.000000	8933.652344	6.903320
2084	618169728.000000	8926.767578	6.884766
2085	617692544.000000	8919.876953	6.890625
2086	617216576.000000	8913.003906	6.873047
2087	616741056.000000	8906.136719	6.867188
2088	616266112.000000	8899.278320	6.858398
2089	615792960.000000	8892.445312	6.833008
2090	615320320.000000	8885.620117	6.825195
2091	614847424.000000	8878.791016	6.829102
2092	614374656.000000	8871.963867	6.827148
2093	613903424.000000	8865.159180	6.804688
2094	613431744.000000	8858.347656	6.811523
2095	612961088.000000	8851.551758	6.795898
2096	612491648.000000	8844.772461	6.779297
2097	612022080.000000	8837.991211	6.781250
2098	611553792.000000	8831.229492	6.761719
2099	611086464.000000	8824.480469	6.749023
2100	610620416.000000	8817.750977	6.729492
2101	610154880.000000	8811.028320	6.722656
2102	609686976.000000	8804.271484	6.756836
2103	609221568.000000	8797.550781	6.720703
2104	608756416.000000	8790.833008	6.717773
2105	608292352.000000	8784.131836	6.701172
2106	607830272.000000	8777.458984	6.672852
2107	607366080.000000	8770.755859	6.703125
2108	606902656.000000	8764.063477	6.692383
2109	606442432.000000	8757.417969	6.645508
2110	605981952.000000	8750.768555	6.649414
2111	605523136.000000	8744.142578	6.625977
2112	605061888.000000	8737.482422	6.660156
2113	604602240.000000	8730.844727	6.637695
2114	604142720.000000	8724.208984	6.635742
2115	603684992.000000	8717.598633	6.610352
2116	603228416.000000	8711.005859	6.592773
2117	602771008.000000	8704.400391	6.605469
2118	602314048.000000	8697.801758	6.598633
2119	601860544.000000	8691.252930	6.548828
2120	601405504.000000	8684.681641	6.571289
2121	600950784.000000	8678.115234	6.566406
2122	600495424.000000	8671.539062	6.576172
2123	600041664.000000	8664.986328	6.552734
2124	599588160.000000	8658.437500	6.548828
2125	599136704.000000	8651.918945	6.518555
2126	598686656.000000	8645.419922	6.499023
2127	598233216.000000	8638.871094	6.548828
2128	597782784.000000	8632.367188	6.503906
2129	597334272.000000	8625.890625	6.476562
2130	596886336.000000	8619.421875	6.468750
2131	596436992.000000	8612.932617	6.489258
2132	595988288.000000	8606.453125	6.479492
2133	595539968.000000	8599.979492	6.473633
2134	595092480.000000	8593.517578	6.461914
2135	594647360.000000	8587.089844	6.427734
2136	594201216.000000	8580.646484	6.443359
2137	593755456.000000	8574.209961	6.436523
2138	593310272.000000	8567.781250	6.428711
2139	592867136.000000	8561.381836	6.399414
2140	592424512.000000	8554.990234	6.391602
2141	591980864.000000	8548.583984	6.406250
2142	591537920.000000	8542.187500	6.396484
2143	591095040.000000	8535.791992	6.395508
2144	590653376.000000	8529.414062	6.377930
2145	590214080.000000	8523.070312	6.343750
2146	589773632.000000	8516.709961	6.360352
2147	589333952.000000	8510.360352	6.349609
2148	588893952.000000	8504.006836	6.353516
2149	588456384.000000	8497.687500	6.319336
2150	588018624.000000	8491.366211	6.321289
2151	587581376.000000	8485.051758	6.314453
2152	587144064.000000	8478.737305	6.314453
2153	586707200.000000	8472.428711	6.308594
2154	586271936.000000	8466.142578	6.286133
2155	585837440.000000	8459.868164	6.274414
2156	585402432.000000	8453.586914	6.281250
2157	584968000.000000	8447.313477	6.273438
2158	584534464.000000	8441.052734	6.260742
2159	584102080.000000	8434.808594	6.244141
2160	583669888.000000	8428.567383	6.241211
2161	583237696.000000	8422.326172	6.241211
2162	582806336.000000	8416.097656	6.228516
2163	582374400.000000	8409.860352	6.237305
2164	581944128.000000	8403.646484	6.213867
2165	581515072.000000	8397.451172	6.195312
2166	581086528.000000	8391.262695	6.188477
2167	580657280.000000	8385.063477	6.199219
2168	580229952.000000	8378.892578	6.170898
2169	579803264.000000	8372.731445	6.161133
2170	579376320.000000	8366.565430	6.166016
2171	578949888.000000	8360.408203	6.157227
2172	578523008.000000	8354.243164	6.165039
2173	578096768.000000	8348.087891	6.155273
2174	577671680.000000	8341.950195	6.137695
2175	577247872.000000	8335.830078	6.120117
2176	576825408.000000	8329.729492	6.100586
2177	576401792.000000	8323.611328	6.118164
2178	575979392.000000	8317.511719	6.099609
2179	575557568.000000	8311.420898	6.090820
2180	575135360.000000	8305.323242	6.097656
2181	574714432.000000	8299.245117	6.078125
2182	574293248.000000	8293.163086	6.082031
2183	573871680.000000	8287.075195	6.087891
2184	573451904.000000	8281.013672	6.061523
2185	573033536.000000	8274.971680	6.041992
2186	572616064.000000	8268.943359	6.028320
2187	572197760.000000	8262.903320	6.040039
2188	571780928.000000	8256.883789	6.019531
2189	571363392.000000	8250.854492	6.029297
2190	570946624.000000	8244.835938	6.018555
2191	570530880.000000	8238.832031	6.003906
2192	570114816.000000	8232.824219	6.007812
2193	569698816.000000	8226.816406	6.007812
2194	569283840.000000	8220.824219	5.992188
2195	568870656.000000	8214.857422	5.966797
2196	568457344.000000	8208.888672	5.968750
2197	568043712.000000	8202.916016	5.972656
2198	567632000.000000	8196.970703	5.945312
2199	567220096.000000	8191.021973	5.948730
2200	566807040.000000	8185.057617	5.964355
2201	566396672.000000	8179.131348	5.926270
2202	565984064.000000	8173.173340	5.958008
2203	565573952.000000	8167.250977	5.922363
2204	565164288.000000	8161.334961	5.916016
2205	564755392.000000	8155.430176	5.904785
2206	564347136.000000	8149.534668	5.895508
2207	563938880.000000	8143.639160	5.895508
2208	563531840.000000	8137.761230	5.877930
2209	563125568.000000	8131.894531	5.866699
2210	562717824.000000	8126.006348	5.888184
2211	562311936.000000	8120.145020	5.861328
2212	561904960.000000	8114.268066	5.876953
2213	561500352.000000	8108.425293	5.842773
2214	561095616.000000	8102.580566	5.844727
2215	560691136.000000	8096.739746	5.840820
2216	560287808.000000	8090.915527	5.824219
2217	559884480.000000	8085.091309	5.824219
2218	559481984.000000	8079.278809	5.812500
2219	559080128.000000	8073.476074	5.802734
2220	558678016.000000	8067.668945	5.807129
2221	558277056.000000	8061.878906	5.790039
2222	557874944.000000	8056.072266	5.806641
2223	557475200.000000	8050.299805	5.772461
2224	557075456.000000	8044.526855	5.772949
2225	556676288.000000	8038.762695	5.764160
2226	556278912.000000	8033.024414	5.738281
2227	555881088.000000	8027.279785	5.744629
2228	555482944.000000	8021.530273	5.749512
2229	555086464.000000	8015.804688	5.725586
2230	554689472.000000	8010.071777	5.732910
2231	554292224.000000	8004.335449	5.736328
2232	553895872.000000	7998.611816	5.723633
2233	553500928.000000	7992.908691	5.703125
2234	553105856.000000	7987.203613	5.705078
2235	552711872.000000	7981.514160	5.689453
2236	552317760.000000	7975.822754	5.691406
2237	551925248.000000	7970.154785	5.667969
2238	551533312.000000	7964.495117	5.659668
2239	551140928.000000	7958.828613	5.666504
2240	550749632.000000	7953.178223	5.650391
2241	550357376.000000	7947.513672	5.664551
2242	549966144.000000	7941.864258	5.649414
2243	549576192.000000	7936.232910	5.631348
2244	549186176.000000	7930.600586	5.632324
2245	548797696.000000	7924.990723	5.609863
2246	548409088.000000	7919.379395	5.611328
2247	548021376.000000	7913.780273	5.599121
2248	547634176.000000	7908.188965	5.591309
2249	547246336.000000	7902.588379	5.600586
2250	546859712.000000	7897.005371	5.583008
2251	546472192.000000	7891.409180	5.596191
2252	546086592.000000	7885.840820	5.568359
2253	545701120.000000	7880.274414	5.566406
2254	545316608.000000	7874.721680	5.552734
2255	544931584.000000	7869.161621	5.560059
2256	544547968.000000	7863.622070	5.539551
2257	544165376.000000	7858.097168	5.524902
2258	543782848.000000	7852.573242	5.523926
2259	543399744.000000	7847.041016	5.532227
2260	543017280.000000	7841.518066	5.522949
2261	542634880.000000	7835.996094	5.521973
2262	542254144.000000	7830.498047	5.498047
2263	541873344.000000	7824.999023	5.499023
2264	541494656.000000	7819.530273	5.468750
2265	541114176.000000	7814.036133	5.494141
2266	540735552.000000	7808.568359	5.467773
2267	540357888.000000	7803.114746	5.453613
2268	539979264.000000	7797.646973	5.467773
2269	539601792.000000	7792.196289	5.450684
2270	539223616.000000	7786.734863	5.461426
2271	538846016.000000	7781.282227	5.452637
2272	538470080.000000	7775.853516	5.428711
2273	538093760.000000	7770.419434	5.434082
2274	537719168.000000	7765.009766	5.409668
2275	537343488.000000	7759.584961	5.424805
2276	536968832.000000	7754.174316	5.410645
2277	536596096.000000	7748.791992	5.382324
2278	536221344.000000	7743.380371	5.411621
2279	535847232.000000	7737.978027	5.402344
2280	535474464.000000	7732.594727	5.383301
2281	535101088.000000	7727.203125	5.391602
2282	534730048.000000	7721.845215	5.357910
2283	534358432.000000	7716.478516	5.366699
2284	533988416.000000	7711.135254	5.343262
2285	533617728.000000	7705.782227	5.353027
2286	533247456.000000	7700.435547	5.346680
2287	532878304.000000	7695.104492	5.331055
2288	532509088.000000	7689.772949	5.331543
2289	532140544.000000	7684.451172	5.321777
2290	531771136.000000	7679.116699	5.334473
2291	531401952.000000	7673.785156	5.331543
2292	531035072.000000	7668.487305	5.297852
2293	530667232.000000	7663.175293	5.312012
2294	530301280.000000	7657.890625	5.284668
2295	529934816.000000	7652.598633	5.291992
2296	529568704.000000	7647.312012	5.286621
2297	529203744.000000	7642.041504	5.270508
2298	528838016.000000	7636.760254	5.281250
2299	528473280.000000	7631.493164	5.267090
2300	528107776.000000	7626.215332	5.277832
2301	527743360.000000	7620.952637	5.262695
2302	527380704.000000	7615.715820	5.236816
2303	527017632.000000	7610.472656	5.243164
2304	526655808.000000	7605.248047	5.224609
2305	526293728.000000	7600.019043	5.229004
2306	525932320.000000	7594.800293	5.218750
2307	525571136.000000	7589.584473	5.215820
2308	525210688.000000	7584.379395	5.205078
2309	524850016.000000	7579.170898	5.208496
2310	524488576.000000	7573.951660	5.219238
2311	524128992.000000	7568.758789	5.192871
2312	523768960.000000	7563.560059	5.198730
2313	523410304.000000	7558.380859	5.179199
2314	523052544.000000	7553.214355	5.166504
2315	522693856.000000	7548.034668	5.179688
2316	522337120.000000	7542.883301	5.151367
2317	521979328.000000	7537.716309	5.166992
2318	521622720.000000	7532.566895	5.149414
2319	521266016.000000	7527.416016	5.150879
2320	520909344.000000	7522.265137	5.150879
2321	520553664.000000	7517.128906	5.136230
2322	520198464.000000	7511.999512	5.129395
2323	519844992.000000	7506.895508	5.104004
2324	519490880.000000	7501.781738	5.113770
2325	519136672.000000	7496.666504	5.115234
2326	518783776.000000	7491.570801	5.095703
2327	518430912.000000	7486.475098	5.095703
2328	518078624.000000	7481.387695	5.087402
2329	517725152.000000	7476.283203	5.104492
2330	517372992.000000	7471.198242	5.084961
2331	517021632.000000	7466.124023	5.074219
2332	516669600.000000	7461.040527	5.083496
2333	516320128.000000	7455.994141	5.046387
2334	515970528.000000	7450.945312	5.048828
2335	515620256.000000	7445.887207	5.058105
2336	515271616.000000	7440.853027	5.034180
2337	514922144.000000	7435.806152	5.046875
2338	514573344.000000	7430.769531	5.036621
2339	514224416.000000	7425.730469	5.039062
2340	513876384.000000	7420.704590	5.025879
2341	513528640.000000	7415.683105	5.021484
2342	513182176.000000	7410.680176	5.002930
2343	512836608.000000	7405.689941	4.990234
2344	512490112.000000	7400.686035	5.003906
2345	512144928.000000	7395.701660	4.984375
2346	511798688.000000	7390.701660	5.000000
2347	511454400.000000	7385.729980	4.971680
2348	511109856.000000	7380.754395	4.975586
2349	510764608.000000	7375.768555	4.985840
2350	510420192.000000	7370.794922	4.973633
2351	510077088.000000	7365.840332	4.954590
2352	509734240.000000	7360.889648	4.950684
2353	509391968.000000	7355.946777	4.942871
2354	509049408.000000	7351.000000	4.946777
2355	508708352.000000	7346.075195	4.924805
2356	508366912.000000	7341.144531	4.930664
2357	508025632.000000	7336.216309	4.928223
2358	507684544.000000	7331.290527	4.925781
2359	507343424.000000	7326.364746	4.925781
2360	507003456.000000	7321.455078	4.909668
2361	506665056.000000	7316.568359	4.886719
2362	506326144.000000	7311.674316	4.894043
2363	505988384.000000	7306.796875	4.877441
2364	505649920.000000	7301.909180	4.887695
2365	505312704.000000	7297.039551	4.869629
2366	504974848.000000	7292.160645	4.878906
2367	504637952.000000	7287.295898	4.864746
2368	504300480.000000	7282.422363	4.873535
2369	503963872.000000	7277.561523	4.860840
2370	503627968.000000	7272.710938	4.850586
2371	503292288.000000	7267.863770	4.847168
2372	502957376.000000	7263.027344	4.836426
2373	502623360.000000	7258.204102	4.823242
2374	502288192.000000	7253.363770	4.840332
2375	501955936.000000	7248.565918	4.797852
2376	501622048.000000	7243.744141	4.821777
2377	501288608.000000	7238.929199	4.814941
2378	500955584.000000	7234.120117	4.809082
2379	500622720.000000	7229.313477	4.806641
2380	500291712.000000	7224.533203	4.780273
2381	499959136.000000	7219.730957	4.802246
2382	499629056.000000	7214.964355	4.766602
2383	499298784.000000	7210.194824	4.769531
2384	498968192.000000	7205.420898	4.773926
2385	498638432.000000	7200.659180	4.761719
2386	498308448.000000	7195.893555	4.765625
2387	497980288.000000	7191.154785	4.738770
2388	497649792.000000	7186.382324	4.772461
2389	497321120.000000	7181.636230	4.746094
2390	496993632.000000	7176.907227	4.729004
2391	496665152.000000	7172.163574	4.743652
2392	496338912.000000	7167.452637	4.710938
2393	496011616.000000	7162.726074	4.726562
2394	495685344.000000	7158.014648	4.711426
2395	495359904.000000	7153.314941	4.699707
2396	495033440.000000	7148.600586	4.714355
2397	494708064.000000	7143.901855	4.698730
2398	494382400.000000	7139.199219	4.702637
2399	494057280.000000	7134.504395	4.694824
2400	493733408.000000	7129.827148	4.677246
2401	493409792.000000	7125.153809	4.673340
2402	493086400.000000	7120.483887	4.669922
2403	492763136.000000	7115.815918	4.667969
2404	492440672.000000	7111.159180	4.656738
2405	492118528.000000	7106.507324	4.651855
2406	491796896.000000	7101.862793	4.644531
2407	491474560.000000	7097.208008	4.654785
2408	491152448.000000	7092.556641	4.651367
2409	490830816.000000	7087.912109	4.644531
2410	490509536.000000	7083.272461	4.639648
2411	490189600.000000	7078.652344	4.620117
2412	489869088.000000	7074.023926	4.628418
2413	489548864.000000	7069.399902	4.624023
2414	489230496.000000	7064.802246	4.597656
2415	488911584.000000	7060.197266	4.604980
2416	488592512.000000	7055.589355	4.607910
2417	488274272.000000	7050.993652	4.595703
2418	487956128.000000	7046.399414	4.594238
2419	487638112.000000	7041.807129	4.592285
2420	487320896.000000	7037.226562	4.580566
2421	487004096.000000	7032.651855	4.574707
2422	486687680.000000	7028.082520	4.569336
2423	486371200.000000	7023.512207	4.570312
2424	486056512.000000	7018.967773	4.544434
2425	485740192.000000	7014.399902	4.567871
2426	485424480.000000	7009.840820	4.559082
2427	485109152.000000	7005.287598	4.553223
2428	484793280.000000	7000.726074	4.561523
2429	484479136.000000	6996.189453	4.536621
2430	484165536.000000	6991.661133	4.528320
2431	483851840.000000	6987.130859	4.530273
2432	483538560.000000	6982.606934	4.523926
2433	483225408.000000	6978.084961	4.521973
2434	482914016.000000	6973.588379	4.496582
2435	482600864.000000	6969.066406	4.521973
2436	482288928.000000	6964.561523	4.504883
2437	481976992.000000	6960.057129	4.504395
2438	481665760.000000	6955.562500	4.494629
2439	481354368.000000	6951.065918	4.496582
2440	481044224.000000	6946.587402	4.478516
2441	480734304.000000	6942.111816	4.475586
2442	480425056.000000	6937.645996	4.465820
2443	480115488.000000	6933.175781	4.470215
2444	479806880.000000	6928.719238	4.456543
2445	479497344.000000	6924.249512	4.469727
2446	479188800.000000	6919.793945	4.455566
2447	478880032.000000	6915.334961	4.458984
2448	478572032.000000	6910.887207	4.447754
2449	478264768.000000	6906.450195	4.437012
2450	477957824.000000	6902.017578	4.432617
2451	477650528.000000	6897.580078	4.437500
2452	477344000.000000	6893.153809	4.426270
2453	477038208.000000	6888.737793	4.416016
2454	476733536.000000	6884.338379	4.399414
2455	476427744.000000	6879.922363	4.416016
2456	476123168.000000	6875.523926	4.398438
2457	475818496.000000	6871.124512	4.399414
2458	475513984.000000	6866.727051	4.397461
2459	475210016.000000	6862.337402	4.389648
2460	474907488.000000	6857.968750	4.368652
2461	474603936.000000	6853.585449	4.383301
2462	474301792.000000	6849.222168	4.363281
2463	473999456.000000	6844.856445	4.365723
2464	473698208.000000	6840.506348	4.350098
2465	473396096.000000	6836.143555	4.362793
2466	473094144.000000	6831.783203	4.360352
2467	472792224.000000	6827.423340	4.359863
2468	472491296.000000	6823.077637	4.345703
2469	472191264.000000	6818.745117	4.332520
2470	471891904.000000	6814.421875	4.323242
2471	471592576.000000	6810.099609	4.322266
2472	471292832.000000	6805.770996	4.328613
2473	470994496.000000	6801.462891	4.308105
2474	470695904.000000	6797.150879	4.312012
2475	470397728.000000	6792.845215	4.305664
2476	470099968.000000	6788.545410	4.299805
2477	469802400.000000	6784.248047	4.297363
2478	469505568.000000	6779.961914	4.286133
2479	469208768.000000	6775.675781	4.286133
2480	468912512.000000	6771.397461	4.278320
2481	468616320.000000	6767.120605	4.276855
2482	468320544.000000	6762.849121	4.271484
2483	468025984.000000	6758.595703	4.253418
2484	467730528.000000	6754.329102	4.266602
2485	467435328.000000	6750.065918	4.263184
2486	467140608.000000	6745.810059	4.255859
2487	466845888.000000	6741.554199	4.255859
2488	466552192.000000	6737.312988	4.241211
2489	466258752.000000	6733.075684	4.237305
2490	465966336.000000	6728.853027	4.222656
2491	465673696.000000	6724.626953	4.226074
2492	465380864.000000	6720.398438	4.228516
2493	465089152.000000	6716.186035	4.212402
2494	464796320.000000	6711.957031	4.229004
2495	464504640.000000	6707.745117	4.211914
2496	464213344.000000	6703.538574	4.206543
2497	463922656.000000	6699.340820	4.197754
2498	463631968.000000	6695.143066	4.197754
2499	463342784.000000	6690.967285	4.175781
2500	463052512.000000	6686.775391	4.191895
2501	462763232.000000	6682.598145	4.177246
2502	462473952.000000	6678.420898	4.177246
2503	462185408.000000	6674.253906	4.166992
2504	461896672.000000	6670.084473	4.169434
2505	461608000.000000	6665.915527	4.168945
2506	461318848.000000	6661.740234	4.175293
2507	461031232.000000	6657.586914	4.153320
2508	460743584.000000	6653.433105	4.153809
2509	460456736.000000	6649.290527	4.142578
2510	460169696.000000	6645.145508	4.145020
2511	459882688.000000	6641.000977	4.144531
2512	459596864.000000	6636.873535	4.127441
2513	459311072.000000	6632.746582	4.126953
2514	459025024.000000	6628.615723	4.130859
2515	458739616.000000	6624.494629	4.121094
2516	458454752.000000	6620.380859	4.113770
2517	458170368.000000	6616.273926	4.106934
2518	457886080.000000	6612.168945	4.104980
2519	457602848.000000	6608.078613	4.090332
2520	457318976.000000	6603.979492	4.099121
2521	457035232.000000	6599.881836	4.097656
2522	456752288.000000	6595.796387	4.085449
2523	456469344.000000	6591.710449	4.085938
2524	456186464.000000	6587.625488	4.084961
2525	455904224.000000	6583.549805	4.075684
2526	455620576.000000	6579.453613	4.096191
2527	455339904.000000	6575.400391	4.053223
2528	455058016.000000	6571.329590	4.070801
2529	454776768.000000	6567.268555	4.061035
2530	454496064.000000	6563.214844	4.053711
2531	454214656.000000	6559.150879	4.063965
2532	453935424.000000	6555.118652	4.032227
2533	453655392.000000	6551.075195	4.043457
2534	453375424.000000	6547.032227	4.042969
2535	453095904.000000	6542.995605	4.036621
2536	452816192.000000	6538.956543	4.039062
2537	452538016.000000	6534.939453	4.017090
2538	452260000.000000	6530.924805	4.014648
2539	451982592.000000	6526.918457	4.006348
2540	451703840.000000	6522.893555	4.024902
2541	451425472.000000	6518.873535	4.020020
2542	451148832.000000	6514.878418	3.995117
2543	450871392.000000	6510.872070	4.006348
2544	450594880.000000	6506.879395	3.992676
2545	450317312.000000	6502.871094	4.008301
2546	450040928.000000	6498.879883	3.991211
2547	449765664.000000	6494.904785	3.975098
2548	449489952.000000	6490.923340	3.981445
2549	449214784.000000	6486.949707	3.973633
2550	448939072.000000	6482.968262	3.981445
2551	448664256.000000	6479.000000	3.968262
2552	448390176.000000	6475.041992	3.958008
2553	448115712.000000	6471.078613	3.963379
2554	447840768.000000	6467.107910	3.970703
2555	447566400.000000	6463.145996	3.961914
2556	447293536.000000	6459.205566	3.940430
2557	447020768.000000	6455.266602	3.938965
2558	446748832.000000	6451.339844	3.926758
2559	446475936.000000	6447.398926	3.940918
2560	446203328.000000	6443.462402	3.936523
2561	445931520.000000	6439.537109	3.925293
2562	445660320.000000	6435.621094	3.916016
2563	445388736.000000	6431.699219	3.921875
2564	445116672.000000	6427.770508	3.928711
2565	444844768.000000	6423.843750	3.926758
2566	444574592.000000	6419.942383	3.901367
2567	444304544.000000	6416.042969	3.899414
2568	444034816.000000	6412.147461	3.895508
2569	443765216.000000	6408.254395	3.893066
2570	443494432.000000	6404.344238	3.910156
2571	443224800.000000	6400.450684	3.893555
2572	442955872.000000	6396.566895	3.883789
2573	442686240.000000	6392.673340	3.893555
2574	442417568.000000	6388.793457	3.879883
2575	442148288.000000	6384.904785	3.888672
2576	441879936.000000	6381.029785	3.875000
2577	441612800.000000	6377.172363	3.857422
2578	441346336.000000	6373.324219	3.848145
2579	441078784.000000	6369.460938	3.863281
2580	440811744.000000	6365.604492	3.856445
2581	440544960.000000	6361.751953	3.852539
2582	440278976.000000	6357.911133	3.840820
2583	440012448.000000	6354.062012	3.849121
2584	439745728.000000	6350.210449	3.851562
2585	439479392.000000	6346.364258	3.846191
2586	439213952.000000	6342.531250	3.833008
2587	438948896.000000	6338.703613	3.827637
2588	438684032.000000	6334.878906	3.824707
2589	438419456.000000	6331.058105	3.820801
2590	438154272.000000	6327.229004	3.829102
2591	437890400.000000	6323.418457	3.810547
2592	437626528.000000	6319.607910	3.810547
2593	437362272.000000	6315.791992	3.815918
2594	437097888.000000	6311.974121	3.817871
2595	436834112.000000	6308.165039	3.809082
2596	436571232.000000	6304.368652	3.796387
2597	436309728.000000	6300.592285	3.776367
2598	436047424.000000	6296.804688	3.787598
2599	435785248.000000	6293.018555	3.786133
2600	435523232.000000	6289.234863	3.783691
2601	435262016.000000	6285.462891	3.771973
2602	435001504.000000	6281.700684	3.762207
2603	434740128.000000	6277.926270	3.774414
2604	434478848.000000	6274.153320	3.772949
2605	434217440.000000	6270.378418	3.774902
2606	433956832.000000	6266.615234	3.763184
2607	433696672.000000	6262.858398	3.756836
2608	433437664.000000	6259.118164	3.740234
2609	433177888.000000	6255.366699	3.751465
2610	432918720.000000	6251.624023	3.742676
2611	432659968.000000	6247.887695	3.736328
2612	432400832.000000	6244.145508	3.742188
2613	432141632.000000	6240.402344	3.743164
2614	431882624.000000	6236.662109	3.740234
2615	431624640.000000	6232.937012	3.725098
2616	431367264.000000	6229.220215	3.716797
2617	431110432.000000	6225.511230	3.708984
2618	430853216.000000	6221.796875	3.714355
2619	430596384.000000	6218.087891	3.708984
2620	430340384.000000	6214.391113	3.696777
2621	430084224.000000	6210.692383	3.698730
2622	429827840.000000	6206.989746	3.702637
2623	429571808.000000	6203.292480	3.697266
2624	429315360.000000	6199.589355	3.703125
2625	429060160.000000	6195.904297	3.685059
2626	428804864.000000	6192.217285	3.687012
2627	428550528.000000	6188.544434	3.672852
2628	428295680.000000	6184.864258	3.680176
